"Region-2
County-3
District-4",Type,School,FacilityName,Address,City,Zip,GradeServed,lat,lng
07016081Z,02,0000,Jordan Baptist School,5040 W 87th St,Burbank,60459 2812,P-12,41.734275,-87.746921
07016089Z,01,0000,Aquinas Academy,9003 S Kostner Ave,Hometown,60456 1007,9,41.728781,-87.733692
07016095Y,10,0000,St Laurence High School,5556 W 77th St,Burbank,60459 1300,9-12,41.752649,-87.760202
07016114X,25,0000,Lots of Love Plus,1701 167th St,Hazel Crest,60429 1481,K-1,41.586181,-87.659801
07016137X,06,0000,St John Lutheran School,18100 Wentworth Ave,Lansing,60438 3900,P-8,41.566129,-87.529646
07016138X,06,0000,Trinity Lutheran,18144 Glen Ter,Lansing,60438 2152,P-8,41.565573,-87.556029
07016142X,06,0000,Zion Lutheran School,3840 216th St,Matteson,60443 2717,P-8,41.497649,-87.709334
07016147X,06,0000,Zion Lutheran Early Childhood Center,17100 69th Ave,Tinley Park,60477 3412,"P,K",41.580347,-87.787815
07016152X,06,0000,St Paul Lutheran School,4660 W 94th St,Oak Lawn,60453 2513,P-8,41.722064,-87.73965
07016163X,06,0000,St John Lutheran,4231 183rd St,Country Club Hills,60478 5337,P-8,41.556971,-87.719033
07016164X,06,0000,Trinity Ev Lutheran,6850 159th St,Tinley Park,60477 2311,P-8,41.602224,-87.786253
07016168X,01,0000,Grandma Jones Day Care,777 Sibley Blvd,Calumet City,60409 2523,"P,K",41.622575,-87.543846
07016173X,06,0000,Gloria Dei Lutheran,5259 S Major Ave,Chicago,60638 1503,P-8,41.797125,-87.764728
07016180X,14,0000,Heritage of Life Covenant,16779 Trapet Ave,Hazel Crest,60429 1315,P-8,41.584818,-87.668986
07016193Y,14,0000,Mary-Grace Educational Center,14446 University Ave,Dolton,60419 1904,6-12,41.632644,-87.589519
07016195X,02,0000,Zion Buds of Promise Christian Acad,PO Box 413,South Holland,60473 0413,P-6,41.60087,-87.60699
07016200X,01,0000,Nurturing Dev & Learning Ctr,835 E Sibley Blvd,South Holland,60473 1165,"P,K",41.622413,-87.597253
07016208X,16,0000,Hope Montessori Inc,17007 Oak Park Ave,Tinley Park,60477 2721,"P,K",41.582261,-87.784421
07016209X,03,0000,Southwest Chicago Christian Sch,10110 S Central Ave,Oak Lawn,60453 3799,P-8,41.70868,-87.760061
07016214X,03,0000,Calvin Christian School,528 E 161st Pl,South Holland,60473 1617,P-8,41.601891,-87.60428
07016216X,03,0000,Lansing Christian School,3660 Randolph St,Lansing,60438 2406,P-8,41.566436,-87.527713
07016227Z,10,0000,LHTBM School of The Saints,20W227 Pleasantdale Dr,Lemont,60439 8809,"P-1,4-7,9,11-12",41.704138,-88.016785
07016237X,14,0000,Pathways to Learning Academy,15323 Turlington Ave,Harvey,60426 3310,P-8,41.611334,-87.647677
07016240Y,01,0000,Forum H S for Creative Study,2755 York St,Blue Island,60406 1958,9-12,41.656866,-87.689168
07016243X,26,0000,Calvary Academy,16300 State St,South Holland,60473 2041,K-8,41.598921,-87.617024
07016254X,01,0000,Beacon Hill Prep Academy,16511 S Park Ave,South Holland,60473 2257,P-8,41.594916,-87.607173
07016265Z,01,0000,Youthwatch Ed Services,15416 Lincoln Ave,Harvey,60426 3515,P-12,41.609275,-87.663206
07016268X,10,0000,Our Lady of the Ridge,10859 Ridgeland Ave,Chicago Ridge,60415 2154,K-8,41.694784,-87.778847
07016272Y,01,0000,American School,2200 E 170th St,Lansing,60438 1002,9-12,41.586015,-87.533976
07016274X,01,0000,Altntve Academic Acheivemnt Acad,13801 Chatham St,Blue Island,60406 3219,7-8,41.644764,-87.674981
07016286X,10,0000,St Benedict,2324 New St,Blue Island,60406 2402,P-8,41.656215,-87.679062
07016290X,10,0000,St George School,6700 176th St,Tinley Park,60477 4084,P-8,41.57158,-87.782503
07016291X,10,0000,St Joseph,5641 S 73rd Ave,Summit,60501 1363,P-8,41.788981,-87.80368
07016337X,25,0000,Christian Hills Church School,9001 159th St,Orland Hills,60487 5978,P-8,41.601325,-87.846665
07016343Y,25,0000,Marion H Blakely Christian Acad,4137 Sauk Trl,Richton Park,60471 1253,9-12,41.484429,-87.716567
07016355X,01,0000,Oladiji Day Care,3333 W 159th St,Markham,60428 4007,"P,K",41.600624,-87.697556
07016362X,10,0000,St Daniel the Prophet School,5337 S Natoma Ave,Chicago,60638 1223,P-8,41.795293,-87.787853
07016363X,20,0000,Future Scholar Comm Dev Cntr,3115 Lawrence Cres,Flossmoor,60422 2054,K,41.529689,-87.692927
07016376X,10,0000,St Florian,13110 S Baltimore Ave,Chicago,60633 1396,P-8,41.657059,-87.547286
07016426X,01,0000,Bobbie Noonans Child Care,4951 W 115th St,Alsip,60803 5144,"P,K",41.683715,-87.742992
07016427X,01,0000,Bobbie Noonans Child Care,10155 S Roberts Rd,Palos Hills,60465 1542,"P,K",41.706264,-87.817254
07016428X,16,0000,Hello Montessori Presch & Kinder,18850 Riegel Rd,Homewood,60430 4027,"P,K",41.546835,-87.651598
07016429X,01,0000,Bobbie Noonans Child Care,17051 Grissom Dr,Tinley Park,60477 2316,"P,K",41.580576,-87.815025
07016446X,01,0000,Bobbie Noonans Child Care,7901 167th St,Tinley Park,60477 2359,"P,K",41.587293,-87.811246
07016455X,10,0000,Christ Our Savior Catholic School,900 E 154th St,South Holland,60473 1106,P-8,41.615488,-87.594363
07016466X,10,0000,St Jane De Chantal School,5201 S McVicker Ave,Chicago,60638 1445,P-8,41.798174,-87.773443
07016475X,10,0000,St Damian School,5300 155th St,Oak Forest,60452 3321,K-8,41.610512,-87.749901
07016476X,10,0000,St Albert the Great School,5535 State Rd,Burbank,60459 2049,P-8,41.748576,-87.757743
07016477X,10,0000,St Catherine of Alexandria,10621 Kedvale Ave,Oak Lawn,60453 4927,P-8,41.700301,-87.72418
07016478X,10,0000,St Germaine School,9735 S Kolin Ave,Oak Lawn,60453 3581,P-8,41.716023,-87.72957
07016480X,10,0000,St Linus School,10400 Lawler Ave,Oak Lawn,60453 4717,P-8,41.703612,-87.746457
07016481X,10,0000,St Louis De Montfort School,8840 Ridgeland Ave,Oak Lawn,60453 1003,P-8,41.731148,-87.780515
07016486X,10,0000,St Michael School,14355 Highland Ave,Orland Park,60462 2433,K-8,41.629208,-87.865655
07016488X,10,0000,St Ann School,3014 Ridge Rd,Lansing,60438 3020,K-8,41.564908,-87.543624
07016490X,10,0000,St Cyril & Methodius,607 Sobieski St,Lemont,60439 4049,P-8,41.671091,-87.994775
07016491X,10,0000,St Alphonsus - St Patrick,20W145 Davey Rd,Lemont,60439 9009,P-8,41.684412,-88.050257
07016509X,10,0000,Infant Jesus of Prague,1101 Douglas Ave,Flossmoor,60422 1460,P-8,41.542731,-87.683677
07016519X,10,0000,St Patricia School,9000 S 86th Ave,Hickory Hills,60457 1351,P-8,41.727352,-87.832935
07016520X,14,0000,Cornerstone Christian School,PO Box 9,Chicago Heights,60412 0009,P-8,41.811929,-87.68732
07016525X,10,0000,St Joseph School,17949 Dixie Hwy,Homewood,60430 1703,P-8,41.563444,-87.665274
07016533X,16,0000,Flossmoor Montessori School,740 Western Ave,Flossmoor,60422 1375,P-6,41.548386,-87.674921
07016541X,10,0000,St Symphorosa School,6125 S Austin Ave,Chicago,60638 4349,P-8,41.781087,-87.771468
07016545X,06,0000,St Mark Lutheran School,22012 Torrence Ave,Sauk Village,60411 5706,1-7,41.491109,-87.558203
07016551X,10,0000,St Alexander School,12600 S 71st Ct,Palos Heights,60463 1552,P-8,41.662381,-87.795639
07016552X,10,0000,Incarnation School,5705 W 127th St,Palos Heights,60463 2402,P-8,41.661157,-87.762892
07016555X,25,0000,Promise Christian Academy,PO Box 705,Matteson,60443 0705,P-8,41.50392,-87.7131
07016559X,10,0000,St Bernadette School,9311 S Francisco Ave,Evergreen Park,60805 2536,P-8,41.724282,-87.69437
07016560X,10,0000,Most Holy Redeemer School,9536 S Millard Ave,Evergreen Park,60805 2129,P-8,41.71993,-87.712947
07016564X,01,0000,Nurturing Dev & Learning Acad,525 Wentworth Ave,Calumet City,60409 2729,"P,K",41.620789,-87.529789
07016566X,01,0000,Epitome of Excellence,20401 Western Ave,Olympia Fields,60461 1530,P-1,41.524978,-87.674503
07016577X,10,0000,Cardinal J Bernardin Catholic Sch,9250 W 167th St,Orland Hills,60487 5933,P-8,41.586721,-87.844253
07016582X,10,0000,Our Lady of the Snows School,4810 S Leamington Ave,Chicago,60638 2150,P-8,41.805381,-87.751807
07016583X,16,0000,Laren Montessori,425 E 164th St,South Holland,60473 2216,P-3,41.597129,-87.607017
07016589Z,27,0000,Homewood Community Academy,20820 Western Ave,Olympia Fields,60461 1927,P-8,41.524978,-87.674503
07016593X,01,0000,Mary Sears Childrens Academy,16807 108th Ave,Orland Park,60467 5465,P-2,41.582036,-87.881112
07016609X,10,0000,St Rene Goupil,6340 S New England Ave,Chicago,60638 4836,P-8,41.776451,-87.793609
07016629Z,20,0000,Southside Baptist School,5220 W 105th St,Oak Lawn,60453 4789,P-12,41.701879,-87.750391
07016641X,10,0000,St Agnes School,1501 Chicago Rd,Chicago Heights,60411 3424,P-8,41.504434,-87.640805
07016654X,10,0000,St Gerald School,9320 S 55th Ct,Oak Lawn,60453 1694,P-8,41.723027,-87.75935
07016659X,01,0000,First Step Preschool,PO Box 471,South Holland,60473 0471,"P,K",41.60087,-87.60699
07016683X,17,0000,Koraes Elementary School,11025 S Roberts Rd,Palos Hills,60465 2317,P-8,41.688773,-87.816602
07016703X,01,0000,Lupees Day Care & Learning Ctr,14209 S Halsted St,Riverdale,60827 2329,P-1,41.636908,-87.641347
07016724X,14,0000,Apostolic Kingdom,16511 S Park Ave,South Holland,60473 2257,P-7,41.594916,-87.607173
07016729Z,23,0000,Aqsa School,7361 W 92nd St,Bridgeview,60455 2133,P-12,41.724152,-87.802538
07016732X,03,0000,Southwest Christian School,17171 84th Ave,Tinley Park,60477 2266,K-8,41.579384,-87.822537
07016739X,10,0000,St Christopher School,14611 Keeler Ave,Midlothian,60445 2726,P-8,41.627098,-87.722527
07016751Z,02,0000,New Covenant Christian Academy,15213 5th Ave,Phoenix,60426 2615,P-12,41.613221,-87.629583
07016752X,01,0000,Martsci School,1038 Leavitt Ave,Flossmoor,60422 1115,"P,K",41.543493,-87.682134
07016755X,14,0000,Anointed Word International,3434 W 159th St,Markham,60428 4046,P-2,41.600916,-87.700119
07016768X,01,0000,Triple R Child Care Inc,5500 147th St,Oak Forest,60452 1002,K,41.625057,-87.756763
07016784X,06,0000,Palos Lutheran School,12428 S 71st Ct,Palos Heights,60463 1570,"P,K",41.665658,-87.795525
07016790X,16,0000,Montessori Elem School Southwest,16427 135th St,Lemont,60439 4743,"P,K,U",41.641453,-88.02289
07016792X,01,0000,Mary Sears Childrens Academy,15533 129th St,Lemont,60439 4407,"P,K",41.653132,-87.997716
07016804X,01,0000,South Subrbn Acadmy of Early Lrng,14311 S 82nd Ave,Orland Park,60462 2901,"P,K",41.630979,-87.819523
07016814X,26,0000,New Life C C Academy,14243 Dante Ave,Dolton,60419 1348,P-8,41.637192,-87.581946
07016829X,14,0000,Landmark Christian Academy,6600 W 127th St,Palos Heights,60463 2252,K-8,41.661106,-87.782951
07016833Z,23,0000,Universal School,7350 W 93rd St,Bridgeview,60455 2138,P-12,41.722637,-87.802559
07016840X,16,0000,Oak Lawn Montessori School,4625 W 110th St,Oak Lawn,60453 5605,"P,K",41.692667,-87.735926
07016860S,19,0000,Blue Cap School,2155 Broadway St,Blue Island,60406 3050,P-12,41.650458,-87.674385
07016872S,19,0000,Childrens Habilitation Center,121 W 154th St,Harvey,60426 3552,P-12,41.609754,-87.663207
07016875S,19,0000,Beacon Therapeutic Adolescent Prg,12440 S Ada St,Calumet Park,60827 5802,6-12,41.667767,-87.655133
07016878X,11,0000,South Suburban SDA Christian Sch,119 Chestnut St,Park Forest,60466 2139,P-8,41.47761,-87.67206
07016880S,03,0000,Elim Christian School,13020 S Central Ave,Palos Heights,60463 2410,"1,3-4,6-12",41.656001,-87.757911
07016889X,16,0000,Southwest Suburban Montessori Sch,8800 W 119th St,Palos Park,60464 1081,"P,K",41.674353,-87.835527
07016903S,19,0000,Lt Joseph P Kennedy Jr School,18350 Crossing Dr,Tinley Park,60487 6294,P-12,41.553468,-87.828258
07016911X,01,0000,Peckwas Preparatory Academy,5714 S Harlem Ave,Summit Argo,60501 1338,"K-5,7-8",41.787325,-87.801481
07016964X,01,0000,Safe Care Academy,2926 W 147th St,Posen,60469 1435,"P,K",41.626192,-87.691995
07016983X,10,0000,Everest Academy of Lemont,11550 Bell Rd,Lemont,60439 8722,P-8,41.678719,-87.93266
07016991X,16,0000,Mi Sol Montessori Pre-Sch,14249 Wolf Rd,Orland Park,60467 1977,P-6,41.632566,-87.892305
15016001Z,01,0000,Harriet Jamison College Preparatory Academy,1225 W 108th Pl,Chicago,60643 3702,P-12,41.69663,-87.652816
15016002X,01,0000,Tots Express Learning Center/Express Academy,8950 S Cottage Grove Ave,Chicago,60619 6932,"P,K",41.731817,-87.604854
15016003Y,10,0000,Leo High School,7901 S Sangamon St,Chicago,60620 2532,9-12,41.750477,-87.647686
15016004X,01,0000,Catherine Cook School,226 W Schiller St,Chicago,60610 1808,P-8,41.907501,-87.635596
15016005Y,10,0000,St Patrick High School,5900 W Belmont Ave,Chicago,60634 5107,9-12,41.938645,-87.7724
15016007Y,14,0000,Legacy Connections Vocational School,6360 S Minerva Ave Rm 1012,Chicago,60637 3638,9-12,41.778631,-87.596654
15016009Z,01,0000,Stevens Academy of Life,8432 S King Dr,Chicago,60619 6034,P-12,41.816487,-87.616528
15016011X,01,0000,Creme de la Creme,2230 N Dominick St,Chicago,60614 7801,"P,K",41.921551,-87.66667
15016012Z,14,0000,Pass It On Academy,2914 W 63rd St,Chicago,60629 3165,P-12,41.779208,-87.697179
15016014X,01,0000,Resourceful Center Academy of Scholars,11361 S Forrestville Ave,Chicago,60628 5107,P-6,41.687851,-87.609371
15016015Z,14,0000,Reaching Out Career Acad,1950 S Saint Louis Ave,Chicago,60623 3119,P-12,41.711376,-87.708854
15016016Y,01,0000,Latino Youth High School,2001 S California Ave,Chicago,60608 2486,9-12,41.854825,-87.69554
15016017Y,10,0000,Brother Rice High School,10001 S Pulaski Rd,Chicago,60655 3356,9-12,41.711498,-87.721089
15016020Y,08,0000,Lake View Academy,716 W Addison St,Chicago,60613 4416,,41.947464,-87.647825
15016022Y,05,0000,Ida Crown Jewish Academy,8233 Central Park Ave,Skokie,60076 2908,9-12,42.033382,-87.71818
15016023Z,11,0000,Hinsdale Adventist Academy,631 E Hickory St,Hinsdale,60521 2412,P-12,41.808286,-87.915093
15016024Y,10,0000,De La Salle Institute,3455 S Wabash Ave,Chicago,60616,9-12,41.847033,-87.625366
15016025Z,23,0000,Hajirah Education Program,6400 N Artesian Ave,Chicago,60645 5302,K-12,41.997859,-87.691103
15016027X,01,0000,Faulkner School,1750 E 78th St,Chicago,60649 4514,P-6,41.753502,-87.581788
15016028Z,14,0000,John Amos George College Preparatory,8736 S Blackstone Ave,Chicago,60619 7116,P-12,41.736112,-87.588263
15016029Z,14,0000,Worship Academy College Preparatory,1400 S Kolin Ave,Chicago,60623 1149,K-12,41.862249,-87.733624
15016031Y,10,0000,DePaul College Prep,3633 N California Ave,Chicago,60618 4602,9-12,41.947287,-87.697896
15016032Y,10,0000,Hales Franciscan High School,4930 S Cottage Grove Ave,Chicago,60615 2616,9-12,41.805336,-87.606625
15016033Z,02,0000,Liberty School of Christrian Educ,6207 S University Ave,Chicago,60637 2729,K-12,41.782215,-87.597718
15016035X,19,0000,G & L Johnson Career Academy,10648 S Michigan Ave,Chicago,60628 2708,P-6,41.700823,-87.621006
15016036X,01,0000,Stepping Stones Early Childhood,1300 E 75th St,Chicago,60619 1420,"P,K",41.758771,-87.601725
15016037X,14,0000,Chance after Chance College Preparatory,309 N Cicero Ave,Chicago,60644 2602,P-8,41.886212,-87.745334
15016038Y,10,0000,Holy Trinity High School,1443 W Division St,Chicago,60642 3324,9-12,41.903534,-87.663959
15016039X,01,0000,Together in Love Academy,10237 S State St,Chicago,60628,P-8,41.707901,-87.623387
15016040X,27,0000,Robert T Walker Leadership Int,1808 W 99th St,Chicago,60643 1812,P-1,41.713736,-87.667668
15016041Z,14,0000,Rehoboth Educational Academy,11705 S Michigan Ave,Chicago,60628 5646,P-12,41.68133,-87.620468
15016042Z,10,0000,Josephinum Academy,1501 N Oakley Blvd,Chicago,60622 1850,9-12,41.908377,-87.684732
15016043Z,01,0000,University of Chicago Lab Schs,1362 E 59th St,Chicago,60637 1793,P-12,41.787989,-87.592868
15016046Z,01,0000,Poetic Praize Youth Academy,845 W 69th St,Chicago,60621 1709,K-12,41.768664,-87.645977
15016047Z,01,0000,Greater Pleasant Valley College Preparatory,910 E 83rd St,Chicago,60619 5404,P-12,41.74416,-87.602155
15016049Z,14,0000,Mountain of Hope College Preparatory,8004 S May St,Chicago,60620 3004,P-12,41.748616,-87.652626
15016050Z,06,0000,Luther North College Prep,5700 W Berteau Ave,Chicago,60634 1717,9-12,41.95665,-87.769566
15016053Y,10,0000,Maria High School,6727 S California Ave,Chicago,60629 1816,10-12,41.771337,-87.693043
15016054X,10,0000,Immaculate Conception,1431 N North Park Ave,Chicago,60610 1226,P-3,41.9081,-87.63642
15016055X,16,0000,South Loop Montessori School,47 W Polk St Ste G15,Chicago,60605 2768,"P,K",41.872417,-87.630174
15016056Y,10,0000,Marist High School,4200 W 115th St,Chicago,60655 4306,9-12,41.683733,-87.724896
15016057Z,01,0000,Ambassadors of Tech and Performing Arts Acad,7859 S Ashland Ave,Chicago,60620 4253,P-12,41.750888,-87.663303
15016058Y,01,0000,The Shirley Deer Education and Technology Institute,3936 W Roosevelt Rd Fl 2,Chicago,60624 4389,9-10,41.866337,-87.724053
15016060Y,10,0000,Mother Mcauley Liberal Arts H S,3737 W 99th St,Chicago,60655 3133,9-12,41.713129,-87.713646
15016061Z,01,0000,Morgan Park Academy,2153 W 111th St,Chicago,60643 3917,P-12,41.691717,-87.675222
15016062X,10,0000,Immaculate Conception,8739 S Exchange Ave,Chicago,60617 3120,K-7,41.736656,-87.55265
15016064Z,14,0000,Christ Light World Academy,2405 E 75th St,Chicago,60649 3715,"P,K,6,12",41.758838,-87.56625
15016065Y,10,0000,Mt Carmel High School,6410 S Dante Ave,Chicago,60637 3810,9-12,41.76981,-87.589539
15016066X,14,0000,Chicago Friends School,1246 W Thorndale Ave,Chicago,60660 3348,P-2,41.989969,-87.66216
15016069X,16,0000,All Day Montessori,1819 W 99th St,Chicago,60643 1811,"P,K",41.713734,-87.667754
15016070Y,10,0000,Notre Dame High School for Girls,3115 N Mason Ave,Chicago,60634 5114,9-12,41.936908,-87.774793
15016071X,01,0000,New Jerusalem Scholars Acad,7123 S Halsted St,Chicago,60621 1727,"K,3,5-6",41.764796,-87.644251
15016072Z,01,0000,Providence - St Mel School,119 S Central Park Blvd,Chicago,60624 2941,K-12,41.879304,-87.715694
15016073Z,25,0000,Beginners Enrichment Academy,4258 W Iowa St,Chicago,60651 3521,P-12,41.89722,-87.733011
15016075S,19,0000,South Central Comm Serv Inc,1021 E 83rd St,Chicago,60619 5505,3-8,41.743893,-87.59907
15016076Z,01,0000,Wisdom Learning Academy,12245 S Perry Ave,Chicago,60628 6826,P-12,41.671715,-87.624727
15016077Y,10,0000,Resurrection High School,7500 W Talcott Ave,Chicago,60631 3705,9-12,41.989498,-87.814165
15016078Z,01,0000,John Raymond Parker Life House Academy,900 N Waller Ave,Chicago,60651 2649,P-12,41.896789,-87.767888
15016079Y,01,0000,Prologue,1135 N Cleaver St,Chicago,60642 4002,9-12,41.902956,-87.663664
15016080X,01,0000,Excellence in Academic Achievement Academy,9612 S Charles St,Chicago,60643 1216,K-12,41.719572,-87.66384
15016081Y,01,0000,Fresh Anointing Academy of Excellence,6907 S Ashland Ave,Chicago,60636,9-12,41.768208,-87.663732
15016082Y,01,0000,Comm Christian Alternative Acad,1231 S Pulaski Rd,Chicago,60623 1234,U,41.865624,-87.724999
15016083X,01,0000,Empowerment Christian Academy,6446 S Ashland Ave,Chicago,60636 2717,P-8,41.776796,-87.6643
15016085Y,10,0000,St Benedict High School,3900 N Leavitt St,Chicago,60618 3810,9-12,41.952417,-87.683556
15016086Y,10,0000,Our Lady of Tepeyac High School,2228 S Whipple St,Chicago,60623 3425,9-12,41.851311,-87.701714
15016088Y,10,0000,St Francis De Sales High School,10155 S Ewing Ave,Chicago,60617 6022,9-12,41.71091,-87.53513
15016089X,25,0000,Enliven Christian Academy,4503 W Harrison St,Chicago,60624 3004,K-2,41.873125,-87.738463
15016090X,14,0000,St Sava Academy,5701 N Redwood Dr,Chicago,60631 2933,P-8,41.982831,-87.827996
15016091X,25,0000,Judah Foundational Comm Sch,856 N Pulaski Rd,Chicago,60651 3608,P,41.896403,-87.726259
15016092Y,10,0000,St Ignatius College Prep,1076 W Roosevelt Rd,Chicago,60608 1531,9-12,41.867203,-87.6532
15016093X,05,0000,Chicago Jewish Day School,5959 N Sheridan Rd,Chicago,60660 3643,P-8,41.990703,-87.655252
15016094Z,14,0000,Center of Life Learning Academy,6643 S Ashland Ave,Chicago,60636 3021,P-12,41.773218,-87.663901
15016095X,01,0000,Sprout Academy,6738 S Throop St,Chicago,60636 2931,P-6,41.771508,-87.656868
15016096Z,14,0000,Another Chance Learning Center,1641 W 79th St,Chicago,60620 4212,"P-12,U",41.750185,-87.66478
15016098X,06,0000,Bethel Christian School,4215 W West End Ave,Chicago,60624 2245,K-8,41.883149,-87.73101
15016099X,01,0000,Searcie Smith Learning Academy,5627 W Division St,Chicago,60651 1140,K-6,41.901977,-87.766672
15016100X,01,0000,Chicago Grammar School,900 N Franklin St Ste 104,Chicago,60610 8108,P-7,41.899112,-87.635772
15016101X,01,0000,HOPE Excel Reaching the World Acad,4821 W Chicago Ave,Chicago,60651 3224,"P,K",41.894847,-87.746545
15016102X,01,0000,Philadelphia School of Arts,3335 W Washington Blvd,Chicago,60624 2454,P-5,41.882608,-87.709274
15016106Y,25,0000,Excel Institute,6240 S Bishop St,Chicago,60636 2316,12,41.780481,-87.660751
15016107X,01,0000,Northwest Inst for Contemp Acad,5108 W Division St,Chicago,60651 1436,P-8,41.902422,-87.753478
15016108Y,10,0000,St Rita High School,7740 S Western Ave,Chicago,60620 5820,9-12,41.752818,-87.68307
15016111S,19,0000,PACTT Learning Center,7101 N Greenview Ave,Chicago,60626 2628,U,42.011377,-87.667987
15016112X,14,0000,Masters Academy,6620 S King Dr,Chicago,60637 3210,K-8,41.774826,-87.615642
15016113X,01,0000,German School Chicago,1447 W Montrose Ave,Chicago,60613 1348,P-6,41.961473,-87.666672
15016114X,16,0000,Futureworld NFP,1744 E 55th St,Chicago,60615 5966,P-6,41.795396,-87.582177
15016115X,01,0000,Intercultural Montessori of Chicago,114 S Racine Ave Ste 100,Chicago,60607 2954,P-6,41.88014,-87.657244
15016116Z,01,0000,Chicago Waldorf School,1300 W Loyola Ave,Chicago,60626 5104,P-12,42.00124,-87.663501
15016117Y,01,0000,Puerto Rican H S - Pedro A Campos,2739 W Division St,Chicago,60622 2854,9-12,41.902789,-87.695348
15016118Y,05,0000,Telshe High School,3535 W Foster Ave,Chicago,60625 5526,9-12,41.975499,-87.717276
15016119Z,01,0000,Children of the City College Prep,5411 S Halsted St,Chicago,60609,P-11,41.795783,-87.645045
15016121X,02,0000,Sweet Angels Learning Academy,4247-49 W Division,Chicago,60651,K,41.671119,-88.006731
15016122Y,01,0000,Wolcott School,524 N Wolcott Ave,Chicago,60622 6256,9-12,41.891464,-87.674632
15016123Y,14,0000,Changing Oasis,2532 W Warren Blvd Fl 2,Chicago,60612 2124,9-12,41.882205,-87.689658
15016124X,01,0000,Freedom International School,208-210 S Cicero,Chicago,60644,"P,K",41.877911,-87.745336
15016125X,01,0000,Fizer Temple Academy,3926 W Roosevelt Rd,Chicago,60624 4233,P-5,41.866339,-87.723886
15016126X,02,0000,Mount Ebenezer,3555 W Huron St,Chicago,60624 1346,"P,K",41.893485,-87.715447
15016127X,01,0000,Morgan Street Learning Academy,5524 S Morgan St,Chicago,60621 1534,P-5,41.793278,-87.650145
15016128X,02,0000,Greater Rock Gifted Learning Academy,718 S Independence Blvd,Chicago,60624 3626,"P,K",41.872484,-87.720479
15016130X,02,0000,Peaceful New Beginings Academy,345 S Cicero Ave,Chicago,60644 4905,P-1,41.875721,-87.744943
15016131X,19,0000,Jack Activity School of Art,444 W 118th St,Chicago,60628 5352,P-5,41.679868,-87.633773
15016132Z,06,0000,New Hope Lutheran School,6416 S Washtenaw Ave,Chicago,60629 1734,P-9,41.776965,-87.69105
15016133X,01,0000,Altus Academy,751 S Sacramento Blvd,Chicago,60612 3365,4-7,41.871637,-87.700795
15016136X,14,0000,Anointed Heirs Kingdom Academy,7601 S Kostner Ave Ste 400,Chicago,60652 1120,K-4,41.760291,-87.732567
15016137X,16,0000,Gateway Montessori School,3748 W Montrose Ave,Chicago,60618 1027,P-3,41.961169,-87.722028
15016138X,02,0000,Loving Spirit Community Outreach and Development Center,424 W 103rd St,Chicago,60628 2402,K,41.707173,-87.634419
15016139X,02,0000,JLM Academy,2622 W Jackson Blvd,Chicago,60612 2807,"P,K",41.877642,-87.691287
15016141X,02,0000,Mind Shapers Christian Academy,1845 W 95th St,Chicago,60643 1103,P-6,41.721013,-87.669278
15016142Z,02,0000,1st Holy Zion Center for Learning,6110 S Ashland Ave,Chicago,60636 2322,"P,K,7,9",41.782905,-87.664454
15016143X,01,0000,Chicago Free School,1100 E Hyde Park Blvd,Chicago,60615 2810,P-8,41.802489,-87.599131
15016144X,01,0000,New Dimensions Academy,6450 S Ashland Ave # 52,Chicago,60636 2717,K-6,41.776721,-87.664298
15016145X,27,0000,Christian S.T.E.M. Scholars Academy,9406 S Perry Ave,Chicago,60620 1423,P-8,41.723402,-87.626433
15016146X,02,0000,Gospel Quartets Academy,7915 S Halsted St,Chicago,60620 2541,P-8,41.750079,-87.643878
15016147Y,01,0000,The Hunter Lab Academy,5946 S Prairie Ave Unit 1,Chicago,60637 1336,12,41.786592,-87.619169
15016148X,02,0000,Performing Christ Christian Academy,5209 W Lake St,Chicago,60644 2421,"P,K",41.887074,-87.755622
15016149X,01,0000,CS Academy II,1443 W 63rd St,Chicago,60636 2353,P-8,41.779373,-87.660727
15016151X,01,0000,Everlasting Love Academy,124 S Cicero Ave,Chicago,60644 4460,P-5,41.87914,-87.745378
15016152S,19,0000,City Elementary,1100 E Hyde Park Blvd,Chicago,60615 2810,K-2,41.802489,-87.599131
15016153X,01,0000,City Garden Waldorf School,920 W 19th St,Chicago,60608 3412,"P,K",41.856842,-87.649084
15016154X,01,0000,Bennett Day School,955 W Grand Ave,Chicago,60642 6511,P-1,41.890987,-87.651813
15016155Z,14,0000,Living Free Center,2158 W Randolph St,Chicago,60612 2243,"5,9,11",41.884659,-87.680387
15016156X,02,0000,Faith Walk Community Christian Academy,8001 S Racine Ave,Chicago,60620 3012,"K-1,3",41.748827,-87.653689
15016157X,02,0000,Greater New Mt Moriah MBC School,5453 W North Ave,Chicago,60639 4346,P-7,41.909263,-87.76252
15016157X,23,0000,Guidance Education Academy,7045 N Western Ave,Chicago,60645 3491,P-8,42.010718,-87.690216
15016159X,01,0000,World Language Acad of Scholars,8431 S Escanaba Ave,Chicago,60617 2504,P-3,41.742251,-87.5538
15016160Y,01,0000,Accountax School of Business,5726 S Stony Island Ave,Chicago,60637 2000,9-12,41.791041,-87.586856
15016165X,01,0000,Little Angels,5117 N Lincoln Ave,Chicago,60625 2501,"P,K,7",41.974609,-87.692043
15016175X,06,0000,Grace Christian Academy,4106 W 28th St,Chicago,60623 4358,P-8,41.840681,-87.727187
